t (d),Precipitation (cm/d),Irrigation (cm/d),ET0 (cm/d),top_BC (cm),bot_BC (cm),Contaminated_water_flux (cm/d),PFAS_mass_flux (mg/d/cm^2)
4456,0,0,0.033824431,-999999.99,-999999.99,0,0
4457,0,0,0.02765535,-999999.99,-999999.99,0,0
4458,0,0,0.030152943,-999999.99,-999999.99,0,0
4459,0,0,0.043103322,-999999.99,-999999.99,0,0
4460,0,0,0.039252173,-999999.99,-999999.99,0,0
4461,0,0,0.030393416,-999999.99,-999999.99,0,0
4462,0,0,0.007128131,-999999.99,-999999.99,0,0
4463,0,0,0.116399147,-999999.99,-999999.99,0,0
4464,0,0,0.112646872,-999999.99,-999999.99,0,0
4465,0,0,0.190794463,-999999.99,-999999.99,0,0
4466,0,0,0.136240435,-999999.99,-999999.99,0,0
4467,0,0,0.11927567,-999999.99,-999999.99,0,0
4468,0,0,0.101886343,-999999.99,-999999.99,0,0
4469,0,0,0.083244359,-999999.99,-999999.99,0,0
4470,0,0,0.079530943,-999999.99,-999999.99,0,0
4471,0,0,0.069230351,-999999.99,-999999.99,0,0
4472,0,0,0.071560502,-999999.99,-999999.99,0,0
4473,0,0,0.081427981,-999999.99,-999999.99,0,0
4474,0,0,0.093102914,-999999.99,-999999.99,0,0
4475,0,0,0.095420303,-999999.99,-999999.99,0,0
4476,0,0,0.084887664,-999999.99,-999999.99,0,0
4477,0,0,0.082737223,-999999.99,-999999.99,0,0
4478,0,0,0.076203209,-999999.99,-999999.99,0,0
4479,0,0,0.08277047,-999999.99,-999999.99,0,0
4480,0,0,0.067448441,-999999.99,-999999.99,0,0
4481,0,0,0.059809606,-999999.99,-999999.99,0,0
4482,0,0,0.060406464,-999999.99,-999999.99,0,0
4483,0,0,0.076663225,-999999.99,-999999.99,0,0
4484,0,0,0.062626171,-999999.99,-999999.99,0,0
4485,0,0,0.180373852,-999999.99,-999999.99,0,0
4486,0,0,0.101671587,-999999.99,-999999.99,0,0
4487,0,0,0.08697714,-999999.99,-999999.99,0,0
4488,0,0,0.064938519,-999999.99,-999999.99,0,0
4489,0,0,0.061007266,-999999.99,-999999.99,0,0
4490,0,0,0.081812765,-999999.99,-999999.99,0,0
4491,0,0,0.085865585,-999999.99,-999999.99,0,0
4492,0,0,0.052511479,-999999.99,-999999.99,0,0
4493,0,0,0.061780318,-999999.99,-999999.99,0,0
4494,0.292,0,0.062959404,-999999.99,-999999.99,0,0
4495,0,0,0.051416693,-999999.99,-999999.99,0,0
4496,0,0,0.042595462,-999999.99,-999999.99,0,0
4497,0,0,0.075676624,-999999.99,-999999.99,0,0
4498,0,0,0.075738553,-999999.99,-999999.99,0,0
4499,0,0,0.056888352,-999999.99,-999999.99,0,0
4500,0,0,0.064758636,-999999.99,-999999.99,0,0
4501,0,0,0.137017197,-999999.99,-999999.99,0,0
4502,0,0,0.093474775,-999999.99,-999999.99,0,0
4503,0,0,0.063187445,-999999.99,-999999.99,0,0
4504,0,0,0.061831879,-999999.99,-999999.99,0,0
4505,0,0,0.068694202,-999999.99,-999999.99,0,0
4506,0,0,0.051645239,-999999.99,-999999.99,0,0
4507,0,0,0.050018888,-999999.99,-999999.99,0,0
4508,0,0,0.056739085,-999999.99,-999999.99,0,0
4509,0,0,0.047839727,-999999.99,-999999.99,0,0
4510,0,0,0.065625603,-999999.99,-999999.99,0,0
4511,0,0,0.059536494,-999999.99,-999999.99,0,0
4512,0,0,0.063141462,-999999.99,-999999.99,0,0
4513,0,0,0.047529414,-999999.99,-999999.99,0,0
4514,0,0,0.048196145,-999999.99,-999999.99,0,0
4515,0,0,0.042722529,-999999.99,-999999.99,0,0
4516,0,0,0.050302508,-999999.99,-999999.99,0,0
4517,0,0,0.058472006,-999999.99,-999999.99,0,0
4518,0,0,0.030687904,-999999.99,-999999.99,0,0
4519,0,0,0.100450209,-999999.99,-999999.99,0,0
4520,0,0,0.053449545,-999999.99,-999999.99,0,0
4521,0,0,0.051717325,-999999.99,-999999.99,0,0
4522,0,0,0.04107325,-999999.99,-999999.99,0,0
4523,0,0,0.025359284,-999999.99,-999999.99,0,0
4524,0,0,0.026269964,-999999.99,-999999.99,0,0
4525,0,0,0.026904894,-999999.99,-999999.99,0,0
4526,0,0,0.033691975,-999999.99,-999999.99,0,0
4527,0.19,0,0.039994108,-999999.99,-999999.99,0,0
4528,0.559,0,0.030344818,-999999.99,-999999.99,0,0
4529,0,0,0.030647381,-999999.99,-999999.99,0,0
4530,0,0,0.032317205,-999999.99,-999999.99,0,0
4531,0,0,0.027729507,-999999.99,-999999.99,0,0
4532,0,0,0.034931247,-999999.99,-999999.99,0,0
4533,0,0,0.03351352,-999999.99,-999999.99,0,0
4534,0,0,0.03274847,-999999.99,-999999.99,0,0
4535,0,0,0.027682709,-999999.99,-999999.99,0,0
4536,0,0,0.040184687,-999999.99,-999999.99,0,0
4537,0,0,0.0292203,-999999.99,-999999.99,0,0
4538,0,0,0.026703864,-999999.99,-999999.99,0,0
4539,0,0,0.01070757,-999999.99,-999999.99,0,0
4540,0,0,0.019195708,-999999.99,-999999.99,0,0
4541,0,0,0.016468655,-999999.99,-999999.99,0,0
4542,0,0,0.041593591,-999999.99,-999999.99,0,0
4543,0,0,0.019237851,-999999.99,-999999.99,0,0
4544,0,0,0.203432681,-999999.99,-999999.99,0,0
4545,0,0,0.278169176,-999999.99,-999999.99,0,0
4546,0,0,0.187557072,-999999.99,-999999.99,0,0
4547,0,0,0.170444906,-999999.99,-999999.99,0,0
4548,0,0,0.145340671,-999999.99,-999999.99,0,0
4549,0,0,0.134417268,-999999.99,-999999.99,0,0
4550,0,0,0.086840911,-999999.99,-999999.99,0,0
4551,0,0,0.076672204,-999999.99,-999999.99,0,0
4552,0,0,0.063872358,-999999.99,-999999.99,0,0
4553,0,0,0.06183338,-999999.99,-999999.99,0,0
4554,0.05,0,0.047380796,-999999.99,-999999.99,0,0
4555,0,0,0.056565452,-999999.99,-999999.99,0,0
4556,0,0,0.042562325,-999999.99,-999999.99,0,0
4557,0,0,0.047329243,-999999.99,-999999.99,0,0
4558,0,0,0.038223723,-999999.99,-999999.99,0,0
4559,0,0,0.04354131,-999999.99,-999999.99,0,0
4560,0,0,0.04017708,-999999.99,-999999.99,0,0
4561,0,0,0.049938304,-999999.99,-999999.99,0,0
4562,0,0,0.050592223,-999999.99,-999999.99,0,0
4563,0,0,0.043653519,-999999.99,-999999.99,0,0
4564,0,0,0.036449195,-999999.99,-999999.99,0,0
4565,0,0,0.031367499,-999999.99,-999999.99,0,0
4566,0,0,0.027425103,-999999.99,-999999.99,0,0
4567,0,0,0.030513043,-999999.99,-999999.99,0,0
4568,0,0,0.076187896,-999999.99,-999999.99,0,0
4569,0,0,0.179493717,-999999.99,-999999.99,0,0
4570,0,0,0.098212003,-999999.99,-999999.99,0,0
4571,0,0,0.057455228,-999999.99,-999999.99,0,0
4572,0,0,0.049189888,-999999.99,-999999.99,0,0
4573,0,0,0.04526996,-999999.99,-999999.99,0,0
4574,0,0,0.044478558,-999999.99,-999999.99,0,0
4575,0,0,0.056199301,-999999.99,-999999.99,0,0
4576,0,0,0.092283467,-999999.99,-999999.99,0,0
4577,0,0,0.182466614,-999999.99,-999999.99,0,0
4578,0.203,0,0.250803752,-999999.99,-999999.99,0,0
4579,0,0,0.118992204,-999999.99,-999999.99,0,0
4580,0,0,0.113954554,-999999.99,-999999.99,0,0
4581,0,0,0.116893472,-999999.99,-999999.99,0,0
4582,0,0,0.11217391,-999999.99,-999999.99,0,0
4583,1.016,0,0.098014712,-999999.99,-999999.99,0,0
4584,0,0,0.35793645,-999999.99,-999999.99,0,0
4585,0.914,0,0.234479726,-999999.99,-999999.99,0,0
4586,0,0,0.217935971,-999999.99,-999999.99,0,0
4587,0,0,0.288442329,-999999.99,-999999.99,0,0
4588,0.711,0,0.225855369,-999999.99,-999999.99,0,0
4589,0,0,0.351824149,-999999.99,-999999.99,0,0
4590,0.076,0,0.231197565,-999999.99,-999999.99,0,0
4591,0.025,0,0.207404341,-999999.99,-999999.99,0,0
4592,0.051,0,0.288226876,-999999.99,-999999.99,0,0
4593,0,0,0.219792955,-999999.99,-999999.99,0,0
4594,0,0,0.288435268,-999999.99,-999999.99,0,0
4595,0.025,0,0.301943534,-999999.99,-999999.99,0,0
4596,0,0,0.339235502,-999999.99,-999999.99,0,0
4597,0,0,0.224788568,-999999.99,-999999.99,0,0
4598,0,0,0.228107612,-999999.99,-999999.99,0,0
4599,0.025,0,0.259660968,-999999.99,-999999.99,0,0
4600,0.229,0,0.274834694,-999999.99,-999999.99,0,0
4601,0.178,0,0.283230476,-999999.99,-999999.99,0,0
4602,0,0,0.287027825,-999999.99,-999999.99,0,0
4603,0,0,0.327325384,-999999.99,-999999.99,0,0
4604,1.842,0,0.271351972,-999999.99,-999999.99,0,0
4605,0,0,0.268803825,-999999.99,-999999.99,0,0
4606,1.232,0,0.278889726,-999999.99,-999999.99,0,0
4607,0,0,0.307565347,-999999.99,-999999.99,0,0
4608,0.064,0,0.264532364,-999999.99,-999999.99,0,0
4609,0.051,0,0.257211702,-999999.99,-999999.99,0,0
4610,0.33,0,0.273395032,-999999.99,-999999.99,0,0
4611,0,0,0.279566682,-999999.99,-999999.99,0,0
4612,0,0,0.267933006,-999999.99,-999999.99,0,0
4613,0,0,0.230087621,-999999.99,-999999.99,0,0
4614,0.876,0,0.198811436,-999999.99,-999999.99,0,0
4615,0.318,0,0.227067151,-999999.99,-999999.99,0,0
4616,0,0,0.204224536,-999999.99,-999999.99,0,0
4617,0,0,0.162363628,-999999.99,-999999.99,0,0
4618,0,0,0.115564003,-999999.99,-999999.99,0,0
4619,0,0,0.109395123,-999999.99,-999999.99,0,0
4620,0,0,0.142215035,-999999.99,-999999.99,0,0
4621,0,0,0.088390102,-999999.99,-999999.99,0,0
4622,0,0,0.112820984,-999999.99,-999999.99,0,0
4623,0,0,0.116158992,-999999.99,-999999.99,0,0
4624,0.025,0,0.108790949,-999999.99,-999999.99,0,0
4625,0.229,0,0.081992282,-999999.99,-999999.99,0,0
4626,0.051,0,0.118152885,-999999.99,-999999.99,0,0
4627,0,0,0.106693735,-999999.99,-999999.99,0,0
4628,0.102,0,0.057036367,-999999.99,-999999.99,0,0
4629,0,0,0.063096476,-999999.99,-999999.99,0,0
4630,0.025,0,0.061115643,-999999.99,-999999.99,0,0
4631,0,0,0.089672453,-999999.99,-999999.99,0,0
4632,0,0,0.193139277,-999999.99,-999999.99,0,0
4633,0,0,0.165668275,-999999.99,-999999.99,0,0
4634,0,0,0.145640474,-999999.99,-999999.99,0,0
4635,0,0,0.235098512,-999999.99,-999999.99,0,0
4636,0,0,0.19506942,-999999.99,-999999.99,0,0
4637,0,0,0.161250389,-999999.99,-999999.99,0,0
4638,0,0,0.164580286,-999999.99,-999999.99,0,0
4639,0,0,0.149266617,-999999.99,-999999.99,0,0
4640,0,0,0.104914813,-999999.99,-999999.99,0,0
4641,0,0,0.099084839,-999999.99,-999999.99,0,0
4642,0.051,0,0.134118965,-999999.99,-999999.99,0,0
4643,0,0,0.077423039,-999999.99,-999999.99,0,0
4644,0.495,0,0.067003512,-999999.99,-999999.99,0,0
4645,0,0,0.070173988,-999999.99,-999999.99,0,0
4646,0,0,0.049909509,-999999.99,-999999.99,0,0
4647,0,0,0.056726515,-999999.99,-999999.99,0,0
4648,0,0,0.059332592,-999999.99,-999999.99,0,0
4649,0,0,0.13649698,-999999.99,-999999.99,0,0
4650,0,0,0.074064807,-999999.99,-999999.99,0,0
4651,0,0,0.053985404,-999999.99,-999999.99,0,0
4652,0,0,0.054110765,-999999.99,-999999.99,0,0
4653,0,0,0.038470565,-999999.99,-999999.99,0,0
4654,0,0,0.021353898,-999999.99,-999999.99,0,0
4655,0,0,0.035501277,-999999.99,-999999.99,0,0
4656,0,0,0.082232973,-999999.99,-999999.99,0,0
4657,0,0,0.074552994,-999999.99,-999999.99,0,0
4658,0,0,0.045098568,-999999.99,-999999.99,0,0
4659,0,0,0.033659362,-999999.99,-999999.99,0,0
4660,0,0,0.026947534,-999999.99,-999999.99,0,0
4661,0,0,0.035152613,-999999.99,-999999.99,0,0
4662,0,0,0.02577968,-999999.99,-999999.99,0,0
4663,0,0,0.02238118,-999999.99,-999999.99,0,0
4664,0,0,0.027119196,-999999.99,-999999.99,0,0
4665,0,0,0.124712975,-999999.99,-999999.99,0,0
4666,0,0,0.072728718,-999999.99,-999999.99,0,0
4667,0,0,0.048647044,-999999.99,-999999.99,0,0
4668,0,0,0.030157333,-999999.99,-999999.99,0,0
4669,0,0,0.02766662,-999999.99,-999999.99,0,0
4670,0,0,0.025845006,-999999.99,-999999.99,0,0
4671,0,0,0.021948356,-999999.99,-999999.99,0,0
4672,0,0,0.028890099,-999999.99,-999999.99,0,0
4673,0,0,0.017062508,-999999.99,-999999.99,0,0
4674,0,0,0.02139016,-999999.99,-999999.99,0,0
4675,0,0,0.022202888,-999999.99,-999999.99,0,0
4676,0,0,0.016723592,-999999.99,-999999.99,0,0
4677,0,0,0.014219453,-999999.99,-999999.99,0,0
4678,0,0,0.016323319,-999999.99,-999999.99,0,0
4679,0,0,0.017798711,-999999.99,-999999.99,0,0
4680,0,0,0.022473769,-999999.99,-999999.99,0,0
4681,0,0,0.017874746,-999999.99,-999999.99,0,0
4682,0,0,0.014797065,-999999.99,-999999.99,0,0
4683,0,0,0.015627137,-999999.99,-999999.99,0,0
4684,0,0,0.017173033,-999999.99,-999999.99,0,0
4685,0,0,0.015713867,-999999.99,-999999.99,0,0
4686,0,0,0.016122215,-999999.99,-999999.99,0,0
4687,0,0,0.012739713,-999999.99,-999999.99,0,0
4688,0,0,0.015591324,-999999.99,-999999.99,0,0
4689,0,0,0.015093013,-999999.99,-999999.99,0,0
4690,0,0,0.014720136,-999999.99,-999999.99,0,0
4691,0,0,0.014690737,-999999.99,-999999.99,0,0
4692,0,0,0.014519614,-999999.99,-999999.99,0,0
4693,0,0,0.013145557,-999999.99,-999999.99,0,0
4694,0,0,0.008858212,-999999.99,-999999.99,0,0
4695,0,0,0.005707223,-999999.99,-999999.99,0,0
4696,0,0,0.006912626,-999999.99,-999999.99,0,0
4697,0,0,0.005411427,-999999.99,-999999.99,0,0
4698,0,0,-0.001342759,-999999.99,-999999.99,0,0
4699,0,0,0.009267022,-999999.99,-999999.99,0,0
4700,0,0,0.012596871,-999999.99,-999999.99,0,0
4701,0,0,0.004042694,-999999.99,-999999.99,0,0
4702,0,0,0.052733773,-999999.99,-999999.99,0,0
4703,0,0,0.026226029,-999999.99,-999999.99,0,0
4704,0,0,0.014631415,-999999.99,-999999.99,0,0
4705,0,0,0.01603511,-999999.99,-999999.99,0,0
4706,0,0,0.009681555,-999999.99,-999999.99,0,0
4707,0,0,0.008048855,-999999.99,-999999.99,0,0
4708,0,0,0.006390911,-999999.99,-999999.99,0,0
4709,0,0,0.021650619,-999999.99,-999999.99,0,0
4710,0,0,0.080309624,-999999.99,-999999.99,0,0
4711,0,0,0.079999622,-999999.99,-999999.99,0,0
4712,0,0,0.049372378,-999999.99,-999999.99,0,0
4713,0,0,0.056681895,-999999.99,-999999.99,0,0
4714,0,0,0.043211645,-999999.99,-999999.99,0,0
4715,0,0,0.048947326,-999999.99,-999999.99,0,0
4716,0,0,0.051837673,-999999.99,-999999.99,0,0
4717,0,0,0.140709894,-999999.99,-999999.99,0,0
4718,0,0,0.097022751,-999999.99,-999999.99,0,0
4719,0,0,0.083531994,-999999.99,-999999.99,0,0
4720,0,0,0.056473087,-999999.99,-999999.99,0,0
4721,0,0,0.067575001,-999999.99,-999999.99,0,0
4722,0,0,0.049244895,-999999.99,-999999.99,0,0
4723,0,0,0.048681409,-999999.99,-999999.99,0,0
4724,0,0,0.064819246,-999999.99,-999999.99,0,0
4725,0,0,0.088336226,-999999.99,-999999.99,0,0
4726,0,0,0.058299342,-999999.99,-999999.99,0,0
4727,0.47,0,0.060331489,-999999.99,-999999.99,0,0
4728,0,0,0.05510206,-999999.99,-999999.99,0,0
4729,0,0,0.032709773,-999999.99,-999999.99,0,0
4730,0,0,0.033972858,-999999.99,-999999.99,0,0
4731,0,0,0.030209172,-999999.99,-999999.99,0,0
4732,0,0,0.027166628,-999999.99,-999999.99,0,0
4733,0,0,0.022710993,-999999.99,-999999.99,0,0
4734,0,0,0.023029886,-999999.99,-999999.99,0,0
4735,0,0,0.021000565,-999999.99,-999999.99,0,0
4736,0,0,0.018138125,-999999.99,-999999.99,0,0
4737,0,0,0.0417441,-999999.99,-999999.99,0,0
4738,0,0,0.025183947,-999999.99,-999999.99,0,0
4739,0,0,0.022298965,-999999.99,-999999.99,0,0
4740,0,0,0.018036899,-999999.99,-999999.99,0,0
4741,0,0,0.018188199,-999999.99,-999999.99,0,0
4742,0,0,0.016705871,-999999.99,-999999.99,0,0
4743,0,0,0.012719656,-999999.99,-999999.99,0,0
4744,0,0,0.014977638,-999999.99,-999999.99,0,0
4745,0,0,0.00890151,-999999.99,-999999.99,0,0
4746,0,0,0.01315739,-999999.99,-999999.99,0,0
4747,0.953,0,0.020667137,-999999.99,-999999.99,0,0
4748,0.127,0,0.016670052,-999999.99,-999999.99,0,0
4749,0.406,0,0.013231806,-999999.99,-999999.99,0,0
4750,0,0,0.011707022,-999999.99,-999999.99,0,0
4751,0,0,0.027756922,-999999.99,-999999.99,0,0
4752,0,0,0.016722971,-999999.99,-999999.99,0,0
4753,0,0,0.016050521,-999999.99,-999999.99,0,0
4754,0,0,0.015623803,-999999.99,-999999.99,0,0
4755,0,0,0.014285554,-999999.99,-999999.99,0,0
4756,0,0,0.011754533,-999999.99,-999999.99,0,0
4757,0,0,0.022004149,-999999.99,-999999.99,0,0
4758,0,0,0.017701427,-999999.99,-999999.99,0,0
4759,0,0,0.021730758,-999999.99,-999999.99,0,0
4760,0,0,0.01320879,-999999.99,-999999.99,0,0
4761,0,0,0.017505798,-999999.99,-999999.99,0,0
4762,0,0,0.020409233,-999999.99,-999999.99,0,0
4763,0,0,0.014944809,-999999.99,-999999.99,0,0
4764,0,0,0.011031277,-999999.99,-999999.99,0,0
4765,0,0,0.017711494,-999999.99,-999999.99,0,0
4766,0.292,0,0.013691995,-999999.99,-999999.99,0,0
4767,0,0,0.007961709,-999999.99,-999999.99,0,0
4768,0,0,0.01102397,-999999.99,-999999.99,0,0
4769,0,0,0.014833766,-999999.99,-999999.99,0,0
4770,0,0,0.029839384,-999999.99,-999999.99,0,0
4771,0.761,0,0.006472733,-999999.99,-999999.99,0,0
4772,0.051,0,0.012602783,-999999.99,-999999.99,0,0
4773,0,0,0.018007136,-999999.99,-999999.99,0,0
4774,0,0,0.039858716,-999999.99,-999999.99,0,0
4775,0,0,0.098714535,-999999.99,-999999.99,0,0
4776,0,0,0.041329459,-999999.99,-999999.99,0,0
4777,0,0,0.03079511,-999999.99,-999999.99,0,0
4778,0,0,0.02737961,-999999.99,-999999.99,0,0
4779,0,0,0.024153969,-999999.99,-999999.99,0,0
4780,0.343,0,0.02688405,-999999.99,-999999.99,0,0
4781,0.241,0,0.016694773,-999999.99,-999999.99,0,0
4782,0.114,0,0.018030696,-999999.99,-999999.99,0,0
4783,0,0,0.089956169,-999999.99,-999999.99,0,0
4784,0,0,0.073736821,-999999.99,-999999.99,0,0
4785,0,0,0.065251121,-999999.99,-999999.99,0,0
4786,0.229,0,0.04698574,-999999.99,-999999.99,0,0
4787,0.711,0,0.03728148,-999999.99,-999999.99,0,0
4788,0.774,0,0.032883671,-999999.99,-999999.99,0,0
4789,0,0,0.029193271,-999999.99,-999999.99,0,0
4790,0,0,0.026726321,-999999.99,-999999.99,0,0
4791,0,0,0.031879436,-999999.99,-999999.99,0,0
4792,0,0,0.021063705,-999999.99,-999999.99,0,0
4793,0.025,0,0.054964559,-999999.99,-999999.99,0,0
4794,0,0,0.069474228,-999999.99,-999999.99,0,0
4795,0.279,0,0.076769466,-999999.99,-999999.99,0,0
4796,0,0,0.058216377,-999999.99,-999999.99,0,0
4797,0,0,0.050275313,-999999.99,-999999.99,0,0
4798,0.051,0,0.03139941,-999999.99,-999999.99,0,0
4799,0,0,0.044693472,-999999.99,-999999.99,0,0
4800,0,0,0.031892379,-999999.99,-999999.99,0,0
4801,0,0,0.034227362,-999999.99,-999999.99,0,0
4802,0.025,0,0.042108681,-999999.99,-999999.99,0,0
4803,0,0,0.032575888,-999999.99,-999999.99,0,0
4804,0,0,0.035342906,-999999.99,-999999.99,0,0
4805,0,0,0.028576167,-999999.99,-999999.99,0,0
4806,0,0,0.040843595,-999999.99,-999999.99,0,0
4807,0,0,0.034042504,-999999.99,-999999.99,0,0
4808,0,0,0.038857027,-999999.99,-999999.99,0,0
4809,0.114,0,0.033510732,-999999.99,-999999.99,0,0
4810,0.025,0,0.024686089,-999999.99,-999999.99,0,0
4811,0,0,0.032239676,-999999.99,-999999.99,0,0
4812,0,0,0.029967467,-999999.99,-999999.99,0,0
4813,0,0,0.027307986,-999999.99,-999999.99,0,0
4814,0,0,0.029733694,-999999.99,-999999.99,0,0
4815,0,0,0.022691176,-999999.99,-999999.99,0,0
4816,0,0,0.021789828,-999999.99,-999999.99,0,0
4817,0,0,0.031416437,-999999.99,-999999.99,0,0
4818,0,0,0.037033775,-999999.99,-999999.99,0,0
4819,0,0,0.030027846,-999999.99,-999999.99,0,0
4820,0,0,0.027908066,-999999.99,-999999.99,0,0
4821,0,0,0.03525469,-999999.99,-999999.99,0,0
4822,0,0,0.026133894,-999999.99,-999999.99,0,0
4823,0,0,0.017067051,-999999.99,-999999.99,0,0
4824,0,0,0.076480904,-999999.99,-999999.99,0,0
4825,0,0,0.030400573,-999999.99,-999999.99,0,0
4826,0,0,0.031502197,-999999.99,-999999.99,0,0
4827,0,0,0.026820255,-999999.99,-999999.99,0,0
4828,0,0,0.0303939,-999999.99,-999999.99,0,0
4829,0,0,0.028647078,-999999.99,-999999.99,0,0
4830,0,0,0.023779216,-999999.99,-999999.99,0,0
4831,0,0,0.02367986,-999999.99,-999999.99,0,0
4832,0,0,0.032264208,-999999.99,-999999.99,0,0
4833,0,0,0.027892287,-999999.99,-999999.99,0,0
4834,0,0,0.021256397,-999999.99,-999999.99,0,0
4835,0,0,0.024019261,-999999.99,-999999.99,0,0
4836,0,0,0.023847169,-999999.99,-999999.99,0,0
4837,0,0,0.017255431,-999999.99,-999999.99,0,0
4838,0,0,0.023678101,-999999.99,-999999.99,0,0
4839,0,0,0.020427176,-999999.99,-999999.99,0,0
4840,0,0,0.013028631,-999999.99,-999999.99,0,0
4841,0,0,0.018641415,-999999.99,-999999.99,0,0
4842,0,0,0.020271014,-999999.99,-999999.99,0,0
4843,0,0,0.018578324,-999999.99,-999999.99,0,0
4844,0,0,0.018434122,-999999.99,-999999.99,0,0
4845,0,0,0.015520349,-999999.99,-999999.99,0,0
4846,0,0,0.02350426,-999999.99,-999999.99,0,0
4847,0,0,0.02023965,-999999.99,-999999.99,0,0
4848,0,0,0.015026881,-999999.99,-999999.99,0,0
4849,0,0,0.020457854,-999999.99,-999999.99,0,0
4850,0,0,0.017200738,-999999.99,-999999.99,0,0
4851,0,0,0.014002768,-999999.99,-999999.99,0,0
4852,0,0,0.021238242,-999999.99,-999999.99,0,0
4853,0,0,0.025735871,-999999.99,-999999.99,0,0
4854,0,0,0.020023628,-999999.99,-999999.99,0,0
4855,0,0,0.020549797,-999999.99,-999999.99,0,0
4856,0,0,0.019387388,-999999.99,-999999.99,0,0
4857,0,0,0.012384748,-999999.99,-999999.99,0,0
4858,0,0,0.024141349,-999999.99,-999999.99,0,0
4859,0.292,0,0.020757662,-999999.99,-999999.99,0,0
4860,0,0,0.024256323,-999999.99,-999999.99,0,0
4861,0,0,0.017160884,-999999.99,-999999.99,0,0
4862,0,0,0.019070924,-999999.99,-999999.99,0,0
4863,0,0,0.020908032,-999999.99,-999999.99,0,0
4864,0,0,0.021911068,-999999.99,-999999.99,0,0
4865,0,0,0.019629295,-999999.99,-999999.99,0,0
4866,0,0,0.021836241,-999999.99,-999999.99,0,0
4867,0,0,0.018863317,-999999.99,-999999.99,0,0
4868,0,0,0.011016578,-999999.99,-999999.99,0,0
4869,0,0,0.015596216,-999999.99,-999999.99,0,0
4870,0,0,0.021439187,-999999.99,-999999.99,0,0
4871,0,0,0.015710899,-999999.99,-999999.99,0,0
4872,0,0,0.012684002,-999999.99,-999999.99,0,0
4873,0,0,0.008066971,-999999.99,-999999.99,0,0
4874,0,0,0.00501067,-999999.99,-999999.99,0,0
4875,0,0,0.012552498,-999999.99,-999999.99,0,0
4876,0,0,0.013081606,-999999.99,-999999.99,0,0
4877,0,0,0.02057584,-999999.99,-999999.99,0,0
4878,0,0,0.019257488,-999999.99,-999999.99,0,0
4879,0,0,0.016780503,-999999.99,-999999.99,0,0
4880,0,0,0.012100673,-999999.99,-999999.99,0,0
4881,0,0,0.010065528,-999999.99,-999999.99,0,0
4882,0,0,0.021071769,-999999.99,-999999.99,0,0
4883,0,0,0.045870633,-999999.99,-999999.99,0,0
4884,0,0,0.107303786,-999999.99,-999999.99,0,0
4885,0,0,0.033069373,-999999.99,-999999.99,0,0
4886,0,0,0.026625457,-999999.99,-999999.99,0,0
4887,0,0,0.02292067,-999999.99,-999999.99,0,0
4888,0,0,0.018750917,-999999.99,-999999.99,0,0
4889,0,0,0.010826784,-999999.99,-999999.99,0,0
4890,0,0,-0.00220938,-999999.99,-999999.99,0,0
4891,0,0,0.095914204,-999999.99,-999999.99,0,0
4892,0.19,0,0.071514766,-999999.99,-999999.99,0,0
4893,0.559,0,0.034767435,-999999.99,-999999.99,0,0
4894,0,0,0.023262987,-999999.99,-999999.99,0,0
4895,0,0,0.017532165,-999999.99,-999999.99,0,0
4896,0,0,0.031986237,-999999.99,-999999.99,0,0
4897,0,0,0.027478941,-999999.99,-999999.99,0,0
4898,0,0,0.047359146,-999999.99,-999999.99,0,0
4899,0,0,0.0244486,-999999.99,-999999.99,0,0
4900,0,0,0.023828088,-999999.99,-999999.99,0,0
4901,0,0,0.01905504,-999999.99,-999999.99,0,0
4902,0,0,0.021193265,-999999.99,-999999.99,0,0
4903,0,0,0.00829991,-999999.99,-999999.99,0,0
4904,0,0,0.012295731,-999999.99,-999999.99,0,0
4905,0,0,0.030771157,-999999.99,-999999.99,0,0
4906,0,0,0.012015821,-999999.99,-999999.99,0,0
4907,0,0,0.035391037,-999999.99,-999999.99,0,0
4908,0,0,0.023626033,-999999.99,-999999.99,0,0
4909,0,0,0.018113314,-999999.99,-999999.99,0,0
4910,0,0,0.016699044,-999999.99,-999999.99,0,0
4911,0,0,0.018537725,-999999.99,-999999.99,0,0
